id,nome,categoria,avaliacao,tempo_entrega,taxa_entrega,distancia,url,endereco,telefone,horario_funcionamento,pedido_minimo,promocoes,extracted_at,category,city
3720f93cbdd509890bf37959482b2a94,Início,Restaurantes,4.2,Não informado,Grátis,1.9 km,https://www.ifood.com.br/delivery/birigui-sp/sofiathelle-centro/0047f01a-6860-4b8f-8436-b19b5979e10e,"R. Euclídes da Cunha,
91",,,,,2025-07-04T01:20:06.510754,Italiana,Birigui
7c3d17861f20637794ff8e14efc82f4e,Italiana,Ordenar,4.2,Não informado,Grátis,1.9 km,https://www.ifood.com.br/delivery/birigui-sp/sofiathelle-centro/0047f01a-6860-4b8f-8436-b19b5979e10e,,,,,,2025-07-04T01:20:06.593238,Italiana,Birigui
04a328ddc787864086df3cfd124d0215,Sofiathelle,Italiana,4.2,Não informado,Grátis,1.9 km,https://www.ifood.com.br/delivery/birigui-sp/sofiathelle-centro/0047f01a-6860-4b8f-8436-b19b5979e10e,,,,,,2025-07-04T01:20:06.632422,Italiana,Birigui
d226b880c7c8e0106d37fe9358966a16,Maria's | Massas Artesanal,Novidade,0.0,Não informado,"R$ 7,99",3.2 km,https://www.ifood.com.br/delivery/birigui-sp/marias--massas-artesanal-residencial-atenas/df545fcb-d8fc-4125-a6b5-acf752881f1f,,,,,,2025-07-04T01:20:06.809917,Italiana,Birigui
575cfd843126a3900f7b41b992f09b30,Italin House Macarrão Gourmet - Birigui,Italiana,4.8,Não informado,"R$ 6,90",2.1 km,https://www.ifood.com.br/delivery/birigui-sp/italin-house-macarrao-gourmet---birigui-jardim-nossa-senhora-de-fatima/6879a0b8-7d92-425b-9dd8-5f811b379f34,,,,,,2025-07-04T01:20:06.910876,Italiana,Birigui
aae549fefba7438047bf821e976e6808,Fernandes Massas,Novidade,0.0,Não informado,"R$ 5,00",3.2 km,https://www.ifood.com.br/delivery/birigui-sp/fernandes-massas-bosque-da-saude-ii/e5ae056a-8780-4701-a19c-977bc68992ad,,,,,,2025-07-04T01:20:07.013712,Italiana,Birigui
